AT,BE,CH,DE,DK,ES,FI,FR,GB,IE,IT,NL,NO,PT,SE
-0.4302188,0.24736157,-0.5227392,0.056892555,-0.12009805,-0.015038641,-0.9325802,-0.447962,0.13769563,-0.68262935,0.060473043,-0.94498295,-0.34154263,0.20395407,-0.39928406
-0.16275579,0.14650047,-0.94216317,0.14334239,0.24865763,0.10722498,-0.91452736,-0.46140516,0.051774193,-0.7054384,0.03452853,-0.89712137,3.8449035,0.24341013,-0.37948802
-0.6205477,0.22055185,-1.7783146,-0.01421115,-0.34164795,-0.052219685,-0.7815281,-0.5158909,0.11304712,-0.9064285,-0.07587878,-1.0505128,-0.6199527,0.14495781,-0.5423531
-1.5824293,-0.8453374,-2.4108183,-1.2627734,-1.5253056,-1.1120304,-1.243988,-1.0518669,-0.79147357,-1.6540352,-1.2132899,-2.3574238,-0.8332337,-1.1299908,-0.8499169
-2.1711514,-1.122818,-1.4464622,-1.9289716,-1.5863798,-1.7821599,-1.3541176,-1.301199,-0.8181392,-2.140544,-1.7361342,-2.525907,-1.0155705,-1.7601682,-0.9053011
-0.27329624,0.11505998,-1.3124406,-0.15866719,-0.17587389,-0.16260114,-0.6851118,-0.55270827,0.123766825,-1.8540858,-1.1410675,-1.1480558,-0.62849146,-0.2985797,-0.39046067
-0.16321886,0.28704873,-0.34444824,0.18578698,0.17707413,0.29039162,-0.6695037,-0.469626,0.23248136,-0.8131783,-1.7206968,-0.8249587,-0.46470383,0.009507818,-0.29525948
-0.2945706,0.33132476,0.12389143,0.01265996,-0.14110228,0.382111,-0.63180506,-0.43039832,0.23760803,-0.73066247,0.12774847,-0.9959713,-0.6209439,0.20071334,-0.3036472
-1.9369683,0.27855834,-0.9633855,-1.301423,-0.38129315,0.14933693,-0.7188099,-0.38997495,0.23050077,-0.78567356,0.595465,-0.9780657,-0.6139507,0.2434666,-0.49808213
-1.0026377,0.23814097,-1.4309419,-0.58475894,-1.6270167,0.29386055,-0.7748221,-0.4303556,0.008661804,-0.90803856,0.7986123,-0.8029037,-0.74409366,0.2454356,-0.798087
-1.622913,-0.9858037,-2.7916956,-1.3628643,-1.9719858,-0.68743247,-1.1134512,-1.0400629,-0.95672804,-1.5995618,-0.29181382,-2.3002963,-1.0689887,-0.862456,-1.3239143
-1.9105973,-1.3913617,-1.9743402,-1.9904319,-1.9804822,-1.3805665,-1.3034582,-1.3245921,-1.2074195,-2.0639312,-1.098483,-2.9423692,-1.1632298,-1.447709,-1.037383
-0.30750337,0.020210113,-0.5483393,0.01415076,-0.24571453,0.40944502,-0.646031,-0.5986577,-0.18050635,-1.1101018,0.7615127,-1.2832572,-0.7366993,0.22958295,-0.4000286
-0.6016326,0.13220163,-0.19161233,0.2310616,-0.22463942,0.47983631,-0.69037384,-0.5300274,0.110124566,-0.8904615,0.8004973,-1.0253597,-0.7308909,0.48889893,-0.47869343
-0.47445193,0.19081743,-0.6773998,0.24054694,-0.2971629,0.48118344,-0.74875176,-0.5112995,0.2554896,-0.95956063,0.8534289,-1.0295657,-0.80147135,-1.1205633,-0.5558409
-0.12816952,0.31552356,-1.0817319,0.18307772,-0.18838929,0.24355033,-0.6490995,-0.4560817,-0.2673958,-0.9009269,0.9195103,-1.0498307,-0.88231647,-0.20086801,-0.5410181
-0.6568609,0.29476604,-1.604638,0.09027511,-0.6002009,-0.014192747,-0.62810653,-0.55960125,0.100498095,-0.96573204,0.8880134,-0.99980825,-0.88822293,-0.23000933,-0.7005113
-1.4235271,-0.98738796,-2.05892,-1.2679516,-1.6404563,-1.1509173,-1.1633052,-1.1299173,-0.69068265,-1.8570379,-0.3772104,-2.134598,-1.142439,-1.4175406,-1.1970869
-1.7604994,-1.3337208,-1.5617734,-1.9741954,-1.9598434,-1.8769323,-1.1945322,-1.3860958,-0.84790593,-2.2882674,-1.2116072,-2.5303974,-1.1682135,-1.9623865,-1.1611615
-0.29874116,0.006236878,-0.36035872,-0.10983728,-0.40723953,-0.32266194,-0.6436708,-0.6635881,0.042784672,-1.1600138,0.52223265,-1.3039199,-0.7130005,-0.48639226,-0.47169665
-0.37604353,0.15588386,-0.22100185,0.042329133,-0.2527609,-0.23045543,-0.8167992,-0.57549787,0.19920132,-0.91863763,0.8015399,-1.0158954,-0.7569747,-0.113568425,-0.45924842
-0.14754769,0.14698792,-0.59830165,0.09591446,-0.13935073,-0.10887914,-1.0738757,-0.57587576,0.18744133,-0.7666209,0.74403155,-0.900532,-0.64460325,0.19067848,-0.3201839
0.5761487,0.09747086,-0.3278111,0.18619135,-0.17985746,0.05184075,-1.1625049,-0.5249416,0.15321091,-0.9984703,0.6677123,-0.9439598,-0.75565886,0.39169624,-0.4192207
-0.27346507,-0.10230155,-1.2239385,0.051808562,-0.50850725,0.19807024,-1.6446528,-0.6396612,-0.078523435,-1.0528101,0.6792294,-1.1693147,-0.8823302,0.5807936,-1.2002622
-1.5223142,-1.0806946,-1.8923975,-1.4409714,-1.7489232,-0.6937824,-1.9387715,-1.1374762,-0.7328455,-1.8519396,-0.73653865,-2.3321288,-1.1797141,-0.5251707,-1.4019607
-2.2455056,-1.4295455,-1.7076075,-1.9197515,-1.6670052,-1.3732712,-1.9468683,-1.3984954,-1.1387705,-2.2692146,-1.5522172,-2.599093,-1.2638731,-1.1961102,-1.2645538
-0.52972215,0.10782916,-0.75139976,-0.03933332,-0.21734384,0.3803769,-1.241095,-0.59974825,0.036232017,-1.1824204,0.22817855,-1.180655,-0.9311769,0.13705318,-0.52344185
-0.10023944,0.12099029,-0.40903732,0.17719859,-0.3053473,0.29140952,-0.96767867,-0.5241472,0.13986443,-0.91997963,0.6514591,-1.0043845,-0.97440046,0.11407745,-0.51881963
-0.47360924,0.15409687,-0.63516253,0.24184176,-0.30125856,-0.2641958,-0.7680962,-0.48811665,0.14990349,-0.84578216,0.5152504,-1.0848746,-0.9410413,-0.25001684,-0.5562624
-0.17497224,0.1553155,-0.98049796,0.12917091,-0.2650782,0.4452212,-0.72466075,-0.45280644,0.123569354,-0.8695306,0.5436264,-0.90957004,-0.82804537,0.29492733,-0.48205122
-0.34823984,0.02650697,-1.6370199,-0.008407805,-0.6125014,0.68087626,-0.74416304,-0.4722277,0.024526652,-1.0024955,0.5597108,-1.0219771,-0.90928936,0.3798528,-0.62735415
-1.1620035,-1.2257107,-2.2586155,-1.3162196,-1.672627,-0.14773719,-1.1665875,-1.04291,-0.86627156,-1.7675447,-0.6116448,-2.2836983,-1.285026,-0.6366891,-1.1648426
-2.170014,-1.468948,-2.0063171,-1.990571,-1.7924724,-0.75965863,-1.3603051,-1.2524493,-1.0790395,-2.2410386,-1.3371656,-2.6715682,-1.3123229,-1.2543871,-1.3037528
-0.32418558,0.10360491,-1.1913114,-0.05537452,-0.33798334,1.1726552,-0.81587404,-0.45396706,0.04739119,-1.1388141,0.45213923,-0.93864536,-0.97878015,0.47218046,-0.6211019
-0.17413004,0.39266247,-1.2808322,0.054745164,-0.2706396,1.4548506,-0.7756683,-0.29275256,0.36773592,-0.70369387,0.8685046,-0.73324233,-0.97810775,0.5234734,-0.69336003
-0.3364445,0.44965312,-0.9219874,0.33316067,-0.25294214,1.2154404,-0.8869605,-0.22254105,0.5119355,-0.71590376,1.1123693,-0.35978234,-1.0335408,0.34199503,-0.74467
-0.098722875,0.52914834,-0.93632,0.5420065,-0.3024054,1.0705869,-0.8478625,-0.2057525,0.2812145,-0.87919104,1.3195894,-0.0737754,-1.0872116,0.34147125,-0.86908066
-0.19460367,0.44100088,-1.4806129,0.36216024,-0.43406722,1.1809113,-0.7887708,-0.2360934,0.05497405,-0.9446676,1.4661787,-0.44911125,-1.145074,0.3288594,-0.94608754
-1.1177284,-0.50225383,-1.4721127,-1.0007206,-1.5094492,0.07801375,-1.2286524,-0.78054357,-0.72575545,-1.8307399,0.17302518,-1.5125344,-1.4098071,-0.72746676,-1.446091
-1.5555947,-1.163561,-1.506582,-1.5879846,-1.5254486,-0.43275648,-1.4039685,-1.1315377,-1.0223924,-2.3399231,-0.5003037,-2.2791793,-1.4991642,-1.3889925,-1.392407
-0.056553766,0.10068022,-0.2331138,0.30470404,-0.53437406,1.5692748,-0.88790077,-0.3240281,-0.15529317,-1.0137659,1.689652,-0.8267779,-1.2104771,0.29367685,-0.9895715
-0.06089316,0.32795355,-0.0932822,0.46662754,-0.302216,1.8714223,-0.8255985,-0.2461799,-0.10759106,-0.9337996,2.2252915,-0.72076505,-1.0892563,0.57007384,-0.9255608
-0.0322048,0.12614945,-0.19066226,0.41297945,-0.52941155,1.810018,-0.88577765,-0.4170406,-0.032488488,-0.97445375,2.2238693,-0.8931139,-1.0800457,0.6638475,-0.8764005
-0.20711534,0.035321046,8.732098,0.25361955,-0.64813626,1.5750368,-0.8353469,-0.41369557,0.015276639,-0.9592918,1.7355257,-1.0117173,-1.1207559,0.7039877,-0.9907658
-0.32283735,-0.034789804,7.047787,-0.0288249,-1.0783006,1.4090984,-0.9006415,-0.425655,0.023916595,-0.99404263,1.4622589,-1.2873213,-1.1502255,0.49690175,-0.9613176
-1.1954523,-1.0494977,2.5066743,-1.3232296,-1.9246681,0.10987688,-1.2282748,-0.94883394,-0.9054765,-1.7966604,0.12009273,-2.1746159,-1.3532658,-0.72414255,-1.433629
-1.7000475,-1.5006323,-1.8416525,-1.8039801,-2.0607958,-0.6299412,-1.3011917,-1.255666,-1.1338942,-2.1708663,-0.60235727,-2.5263047,-1.4859511,-1.3782793,-1.4570498
-0.13714252,-0.17420036,-1.1358281,0.11230911,-1.0635649,1.3954391,-0.97097886,-0.8066318,-0.027621474,-0.9587556,1.5137016,-1.0210965,-1.2306991,0.35917425,-1.1496968
0.035703957,-0.1588457,-1.0797222,0.30073786,-0.9345138,1.6953647,-0.86007893,-1.0739439,0.07218338,-0.92722493,1.9420217,-0.9766162,-1.2193816,0.6494262,-1.1832619
-0.047370452,-0.2080381,-0.8482474,0.3015969,-0.8991258,1.7629328,-0.9067792,-0.36121893,0.07732853,-0.9664034,2.2448595,-0.9339272,-1.277803,0.67942685,-1.1507368
-0.093204096,-0.07610115,-0.555721,0.32495713,-0.9147266,1.7274294,-0.96855134,-0.25062346,0.14001736,-0.91286874,2.3672204,-1.0405083,-1.2046545,0.70304495,-1.1911579
-0.20505078,-0.22091459,-1.5188923,0.22885735,-1.1591828,1.6656234,-1.0224901,-0.3163717,-0.112279095,-1.1098329,2.3036966,-1.0282301,-1.2668914,0.7568037,-1.3402402
-1.2264575,-1.4704913,-2.530593,-1.2970778,-1.9433973,0.25292438,-1.2856398,-0.8953062,-0.9977254,-1.9190254,0.8655013,-2.3858457,-1.4616255,-0.54492694,-1.5841302
-1.5211767,-1.9072461,-1.804405,-1.8543694,-1.9864457,-0.58793,-1.3902905,-1.2470049,-1.1255677,-2.4388084,0.056005944,-2.6262925,-1.476791,-1.1739447,-1.5312891
-0.14080755,-1.163561,-0.78331953,0.06958626,-1.3046207,1.6651652,-1.0234593,-0.41677588,-0.20558591,-1.0901096,2.1907156,-1.2108387,-1.2673581,0.6503829,-1.2410487
0.082927786,-1.6354525,-0.5502606,0.39644566,-1.1878817,1.9380013,-0.95800954,-0.24687687,-0.27469212,-1.0100088,2.62691,-1.2563702,-1.232101,0.83791554,-1.2692324
0.04265488,-0.9189013,-0.6183243,0.38363236,-1.1887125,1.742708,-0.9232624,-0.32224828,-0.10041155,-1.002898,2.7205172,-1.1568094,-1.2634728,0.7336323,-1.2098722
-0.14021762,-0.8893706,-0.75019777,0.21199557,-1.3360932,1.7324175,-0.94422007,-0.36976728,-0.080405705,-1.0187305,2.5241919,-1.3807715,-1.2594122,0.6545386,-1.2536513
-0.23373915,-0.84883046,-1.2533159,0.02740633,-1.4328904,1.5958194,-0.97682935,-0.4550105,-0.09401183,-1.2525927,2.1398866,-1.2716899,-1.2304788,0.5728325,-1.2313263
-1.3856969,-1.7177906,-1.5546917,-1.1019737,-1.9500057,-0.060647722,-1.3046649,-1.1007798,-0.99353063,-2.155437,0.5233431,-2.2381382,-1.3804926,-0.9007811,-1.4039838
-1.9575684,-1.9561943,-1.8329272,-1.9363605,-2.0577934,-0.68910944,-1.3192065,-1.3310609,-1.0659443,-2.2834373,-0.5474819,-3.0271509,-1.4224482,-1.3275518,-1.3420527
-0.4380963,-1.1665256,-0.94044185,-0.0045996928,-1.0441158,1.2891856,-0.8877511,-0.72039515,-0.18137605,-1.2876116,1.435271,-1.457482,-1.2299539,0.34733734,-1.0726057
-0.80510515,-1.1673787,-1.331788,0.18586926,-0.89640987,1.5065509,-0.87764,-0.62076974,-0.08520129,-1.3923994,1.6861857,-1.5177356,-1.178071,0.6001235,-1.0985559
-1.0465342,-1.0807755,-0.86112833,0.110408016,-0.97825235,1.6425174,-0.8813471,-0.636398,-0.1100649,-1.3010283,1.6405305,-1.5518701,-1.1893419,0.7236466,-1.050688
-1.3304267,-0.970531,-1.339197,0.11173423,-0.89540654,1.2146375,-0.9446449,-0.7003043,-0.1629567,-1.2119385,1.5034298,-1.5809168,-1.2235987,0.72162116,-1.1780496
-1.1403085,-1.0740321,-1.6984012,-0.24562205,-1.2048978,0.62001693,-0.936393,-0.79475015,-0.26788905,-1.3426219,1.1909938,-1.9318669,-1.2203183,0.4203842,-1.1825453
-1.6817223,-1.7334299,-2.438543,-1.5021031,-2.1149693,-0.7789509,-1.3019797,-1.2589216,-1.0792009,-2.0709085,-0.18576437,-2.8177972,-1.325596,-0.8945312,-1.420675
-2.5141902,-2.034308,-1.9861642,-2.0360534,-2.0926068,-1.2413608,-1.4678166,-1.4608282,-1.12978,-2.3561583,-0.9482337,-3.1248927,-1.3767862,-1.440495,-1.3881078
-1.6214808,-0.83278555,-1.1456811,-0.14421153,-0.60996723,0.68504727,-0.85364264,-0.8805191,-0.27588364,-2.2187657,0.5912668,-1.6263343,-1.0661618,-0.075159065,-0.9431934
-0.6740486,-0.70539844,-1.7009275,0.053185094,-0.19807605,0.7842776,-0.8886269,-0.8884599,-0.28752685,-1.2819763,0.8853217,-1.4691632,-1.0358547,0.026268028,-0.9432214
-0.89281315,-0.67842686,-0.87417316,-0.08740541,-0.37084708,0.88737726,-0.8426911,-0.8339428,-0.11320174,-1.0973549,1.0508394,-1.6724912,-1.0981297,-0.027350731,-0.8016417
-0.5156939,-0.56903446,-0.857504,0.084401906,-0.28958672,0.86721015,-0.8411126,-0.7702778,-0.29617688,-1.1955689,1.0968906,-1.4372742,-1.0497478,0.05882441,-0.8484838
-0.88860065,-0.6410151,-1.4280488,-0.07893662,-0.555613,0.94117045,-0.88976306,-0.7943372,-0.30306062,-1.3120307,0.90509945,-1.4704422,-1.1791776,-0.16896059,-0.93629473
-1.951713,-1.4878768,-2.290212,-1.1547443,-1.7647367,-0.42316747,-1.3899889,-1.2060364,-0.9839491,-1.9094994,-0.13675247,-2.5339787,-1.3829173,-1.114495,-1.4499128
-1.6409014,-1.8780396,-1.7376089,-1.8360299,-1.8815453,-1.3851104,-1.5326837,-1.5156958,-1.130112,-2.2980614,-0.9018718,-2.8987136,-1.3300908,-1.3618128,-1.3744513
-1.2061946,-0.5033506,-0.7302551,-0.12061746,-0.19988978,0.19131923,-0.9325157,-1.091636,-0.1909042,-1.2535313,-0.60695887,-1.1990155,-1.0257938,-0.21666418,-0.70905375
-0.74221015,-0.23224778,-0.8373814,0.1372667,-0.0334267,0.40676424,-0.9029489,-0.9765228,0.07278419,-0.98156464,-0.6347205,-1.0865226,-1.0574554,-0.32791007,-0.7225416
-0.62602407,-0.15425587,-0.43747908,0.103587516,-0.1706279,0.49078658,-0.9152655,-0.91415465,0.03685972,-0.9735143,-0.49389327,-1.21334,-1.0105419,-0.40846384,-0.6550743
-0.9792574,-0.082357064,-0.385351,0.14676507,-0.16897105,0.2386053,-0.8608373,-0.95471454,0.13703263,-0.9647934,-0.42174694,-1.1053661,-0.93821895,-0.5803329,-0.7841356
-1.3051926,-0.37795424,-1.3751193,0.021987822,-0.4120376,-0.314119,-0.79381245,-1.0593363,0.08858602,-1.11359,-0.65666085,-0.9973076,-1.0777383,-0.66563565,-0.9241136
-1.4284135,-1.6209509,-2.6194117,-1.3829782,-1.5089414,-1.5545169,-1.324662,-1.5205053,-0.9007347,-1.9469335,-1.6849684,-2.01014,-1.3401983,-1.5075285,-1.353138
-1.4216733,-1.8959533,-2.4380283,-1.907525,-1.6082966,-1.8406831,-1.4386977,-1.6450273,-1.0301542,-2.211655,-1.9889164,-2.6266901,-1.4742024,-1.7611805,-1.3748586
-0.6430015,-0.5195183,-0.8957154,-0.14145787,-0.040855307,-0.39450112,-0.7767665,-1.1231608,-0.05923437,-0.9850528,-1.2999989,-0.9261681,-1.1510547,-0.8188312,-0.8038477
-0.4191817,-0.26775068,-0.5771147,-0.08331963,0.005585253,-0.34282902,-0.7411707,-0.9959634,0.0744421,-0.795602,-1.1681224,-0.9604159,-1.0927044,-0.678394,-0.85890853
-0.32519662,-0.18723963,-0.63927066,-0.13789605,0.015726315,-0.24941851,-0.7487051,-0.9738397,0.15940475,-0.7261011,-1.1117158,-1.1160529,-1.0958713,-0.49891332,-0.75099236
-0.31390682,-0.09267443,-0.4915084,-0.083205946,0.24148116,0.091200694,-0.7612647,-0.91179466,0.17323439,-0.6297653,-1.0942682,-1.002935,-1.1071705,-0.30905482,-0.7520319
-0.39702266,-0.071552254,-0.9782642,-0.22081545,-0.082084164,0.26734355,-0.7286784,-0.8846783,-0.0013596041,-0.8186799,-1.0099316,-1.0476991,-1.1363461,-0.27957797,-0.8329445
-1.3084365,-1.1365474,-2.0777903,-1.4052396,-1.3557106,-0.78505695,-1.2292382,-1.2739811,-0.6353796,-1.6789912,-1.4048369,-2.1854446,-1.4290652,-1.1700411,-1.297571
-1.6807532,-1.4724411,-1.5715077,-1.8437853,-1.4830207,-1.5609381,-1.3391336,-1.5160774,-0.90123683,-2.0789587,-1.7348975,-2.4502206,-1.5067936,-1.6426094,-1.3807738
-0.29570803,-0.07707605,-0.26513296,0.14928487,0.10066701,-0.19102427,-0.76028323,-0.9211608,0.03654629,-1.0579083,-0.3354248,-0.7726627,-1.1305841,-0.7813507,-0.6328194
-0.5420235,0.003231257,-0.19215734,0.45021394,0.21903092,0.029337544,-0.77052647,-0.80463,0.043303978,-0.8082145,0.0067243096,-0.8927156,-1.095412,-0.55405426,-0.6834971
-0.17509863,0.072164424,-0.3594218,0.3710393,0.15731835,0.07549085,-0.69399273,-0.7137632,0.083970256,-0.84712416,0.11797275,-0.6200106,-1.0853397,-0.47203395,-0.6994296
-0.40115127,0.0824418,-0.2776614,0.23913251,0.21641897,0.5199985,-0.64531654,-0.6065204,-0.0017537043,-0.93353075,0.3304928,-0.6972033,-1.0405624,-0.31772137,-0.6564514
-0.1530245,-0.1744041,-1.8099699,-0.004113022,-0.32339334,0.57257295,-0.5380064,-0.64056885,-0.17889297,-0.9507053,0.38387874,-0.99059963,-1.1291786,-0.2370072,-0.8520382
-1.1393814,-1.1472315,-1.0770463,-1.284586,-1.484197,-0.43060648,-1.1539288,-1.0802526,-0.9163307,-1.7227318,-0.44065836,-2.169358,-1.3003496,-1.1599432,-1.312801
-1.684292,-1.4518055,-5.476341,-1.851521,-1.4293437,-1.01657,-1.2278267,-1.3035626,-1.0856636,-2.0648708,-0.987201,-2.3571966,-1.3321126,-1.5348343,-1.2170377
-0.9666193,0.10474261,-0.46079406,0.22601548,0.10536341,0.8093319,-0.59951806,-0.5464187,-0.68655926,-0.9452037,0.829647,-0.40849653,-0.96804255,-0.22595921,-0.57562274
-0.7864008,0.22839198,-0.34668598,0.4026599,0.25718132,0.70524323,-0.606373,-0.5532964,0.044756014,-0.8853632,1.1163994,-0.68813723,-0.86580575,-0.035025403,-0.48240256
0.07538742,0.24971789,-3.0134823,0.23418765,0.074219845,0.5780487,-0.5169379,-0.5861996,0.2010567,-0.8224362,1.1935515,-0.8214915,-0.85893744,-0.13069853,-0.50120115
-0.40317336,0.16376399,-1.9881877,0.18784614,-0.008349413,0.27783558,-0.426275,-0.5646874,0.2523435,-0.672432,1.0612966,-0.8072522,-0.8968803,-0.15845028,-0.58911055
-0.43434736,0.023256673,-2.6692026,0.04637762,-0.215619,-0.032568604,-0.51195663,-0.6084558,0.10393156,-0.73187,1.0158093,-0.89047074,-0.874498,-0.21672064,-0.6402377
-1.1502081,-0.9719933,-3.8162415,-1.1723509,-1.3825482,-1.2305248,-1.000771,-1.1229932,-0.6431952,-1.6309581,-0.35364655,-1.9398532,-1.1380421,-1.4038247,-1.1088684
-1.8617301,-1.3370111,-1.559382,-1.6503294,-1.4854612,-1.9232435,-1.0906458,-1.343733,-0.8398836,-1.8919224,-1.3304187,-2.4551086,-1.1683377,-1.8771476,-1.0983452
-0.525636,0.12428058,-1.0537924,0.10154788,-0.18110418,-0.3655331,-0.3880761,-0.60931665,0.19039918,-0.81116575,0.25996956,-0.90294737,-0.81534165,-0.21630163,-0.45383948
-0.039997928,0.27153125,-0.43174216,0.2178812,-0.0029820162,-0.32856706,-0.27140737,-0.52309936,0.41490948,-0.8002978,0.4534177,-0.91707337,-0.84712386,0.0039003496,-0.38762283
-0.46796456,0.1807438,-0.31237707,0.14889944,0.12064414,-0.06114894,-0.3481662,-0.5173593,0.35874555,-0.76420575,0.48286158,-1.0546908,-0.86840576,0.10062755,-0.33423346
-0.51965415,0.039424382,-0.2591967,0.17812042,0.06429722,0.028721433,-0.4009809,-0.51348054,0.26657733,-0.684105,0.46434566,-1.0479829,-0.86692923,0.079404764,-0.382017
-0.8045996,0.10994176,-1.0350077,0.083467044,-0.22698703,-0.3598282,-0.36162758,-0.5662179,0.13169925,-0.6370106,0.4234856,-1.1846058,-0.9416665,0.050849397,-0.61036795
-1.6794895,-0.7963487,-2.0447638,-1.1886952,-1.395497,-1.1023123,-0.8958071,-1.0989887,-0.66070956,-1.6910666,-0.77101356,-2.0976503,-1.1528031,-1.1671007,-1.1365324
-1.6640711,-1.1620576,-1.3807311,-1.7287775,-1.3200577,-1.7773291,-1.0181708,-1.3247597,-0.8027403,-1.8827989,-1.4824938,-2.5078022,-1.208205,-1.6887205,-1.0981765
-0.38126758,0.07521098,0.06595618,0.25936013,0.19867268,-0.2949127,-0.4077452,-0.6840802,0.045437496,-0.6331198,0.30280688,-0.7797683,-0.8627533,-0.29100323,-0.580765
-1.5105188,0.19743894,-0.11318828,0.49138975,0.2063023,-0.06597974,-0.39197025,-0.5293228,0.30194637,-0.5895136,0.68849957,-0.8485484,-0.7656611,0.13731097,-0.5504458
-0.8174904,0.40277705,0.021592535,0.49762294,0.19890681,0.07414373,-0.3487578,-0.45365527,0.45449093,-0.59823453,0.8738132,-0.5092516,-0.7385471,-0.02904803,-0.49532825
-1.2341667,0.3419677,0.36751586,0.5570939,0.20550989,-0.17616032,-0.55637014,-0.4728352,0.4127852,-0.6087,1.0040989,-0.61662805,-0.74012595,-0.1579969,-0.66929275
-0.71103615,0.17359485,-0.55013204,0.17156516,-0.1737145,-0.27571985,-1.9189324,-0.56437963,0.2839438,-0.6802811,0.68206394,-0.8448254,-0.86362875,-0.18796231,-0.8196958
-1.2898586,-0.8445653,-1.587966,-1.2161099,-1.3841192,-1.273625,-1.6505878,-1.0722264,-0.54988,-1.5073855,-0.7923395,-2.0781248,-1.0287867,-1.2908684,-1.1772345
-1.4940894,-1.2850168,-1.5074435,-1.7535522,-1.4493947,-1.8822066,-1.2558328,-1.2868208,-0.6896785,-1.7776077,-1.6929774,-2.5485308,-1.0447322,-1.7494974,-1.1094725
-0.5729443,0.010704848,-0.6097886,-0.6351738,-0.0045447717,-0.16695827,-0.5269814,-0.577235,0.4619032,-0.7946626,0.019090855,-0.9790889,-0.64057976,-0.27291563,-0.43144402
-0.44235128,0.28087372,-0.19747321,-0.13386059,0.21753149,0.053460646,-0.44689605,-0.45099556,0.37235168,-0.60896885,0.2960597,-0.61975485,-0.58476955,-0.08536904,-0.37948802
-0.21726772,0.42292526,0.0969139,0.25885513,0.18059178,-0.022262672,-0.40244204,-0.39089024,0.36732334,-0.57891375,0.3514481,-0.74878854,-0.66038775,-0.009885087,-0.41161966
-1.952766,0.4070422,-0.19365755,0.37552947,0.18123548,-0.14283517,-0.42983013,-0.37394178,0.24334475,-0.6011866,0.17103139,-0.5358256,-0.3536026,0.10243614,-0.4612436
-0.8128568,0.31129932,-1.1103188,0.18280004,-0.21142454,-0.16052236,-0.51591873,-0.44581228,0.18745057,-0.6120545,0.032138824,-0.9642248,-0.44500926,0.064460516,-0.6556644
-1.3413373,-0.67188627,-1.9272069,-1.1353751,-1.501625,-1.1967266,-0.9123226,-0.990671,-0.5009586,-1.5020183,-1.0067939,-2.0440469,-0.8898422,-1.1330638,-1.0134844
-1.5470008,-1.1098197,-1.4290898,-1.8075289,-1.57168,-1.8461725,-0.9372128,-1.2271554,-0.68222123,-1.9333816,-1.7097014,-2.5851095,-0.9003024,-1.6474836,-0.9492066
0.1869389,0.32157576,-0.088733,0.19632085,-0.072249845,-0.24841473,-0.28693044,-0.5048738,0.36113873,-0.7311994,-0.12463002,-0.80611515,-0.5565857,-0.15683071,-0.3252418
0.15235311,0.42138103,-0.016182404,0.409973,0.10601698,-0.126051,-0.21705602,-0.40190336,0.35676497,-0.5162556,0.07525375,-0.8034433,-0.5977568,0.02558387,-0.37986737
-0.09712189,0.33047172,-0.007548475,0.37294042,0.059339974,-0.15176511,-0.29280597,-0.3687662,0.57699054,-0.5060583,0.14575963,-0.79338205,-0.58983505,0.0202481,-0.42942083
0.22628567,0.3040685,0.5119812,0.3249062,0.13664582,-0.15731212,-0.32770646,-0.3181165,0.5165874,-0.46218398,0.15035291,-0.8813754,-0.6104283,0.032329693,-0.4621567
-0.0011991332,0.2809556,0.46955538,-0.03488105,-0.17958906,-0.18058933,-0.2358288,-0.30709937,0.4954883,-0.48942146,0.15630116,-0.8318085,-0.6378076,-0.083490886,-0.45279956
